Station,Year,Month,Day,MaxTemp (C),Quality
70339,2013,11,16,18.5,Y
70339,2013,11,17,20.7,Y
70339,2013,11,18,22.3,Y
70339,2013,11,19,27.2,Y
70339,2013,11,20,29.3,Y
70339,2013,11,21,27.5,Y
70339,2013,11,22,26.5,Y
70339,2013,11,23,23.2,Y
70339,2013,11,24,22.3,Y
70339,2013,11,25,21.7,Y
70339,2013,11,26,23.9,Y
70339,2013,11,27,28.6,Y
70339,2013,11,28,31.7,Y
70339,2013,11,29,21.6,Y
70339,2013,11,30,23.3,Y
70339,2013,12,1,23.8,Y
70339,2013,12,2,30.4,Y
70339,2013,12,3,32.4,Y
70339,2013,12,4,32.2,Y
70339,2013,12,5,16.7,Y
70339,2013,12,6,20.3,Y
70339,2013,12,7,24.3,Y
70339,2013,12,8,28.6,Y
70339,2013,12,9,32.5,Y
70339,2013,12,10,22.8,Y
70339,2013,12,11,22.9,Y
70339,2013,12,12,27,Y
70339,2013,12,13,29.1,Y
70339,2013,12,14,25.1,Y
70339,2013,12,15,26.9,Y
70339,2013,12,16,26.4,Y
70339,2013,12,17,31.6,Y
70339,2013,12,18,32.1,Y
70339,2013,12,19,35.6,Y
70339,2013,12,20,37,Y
70339,2013,12,21,31.9,Y
70339,2013,12,22,37.1,Y
70339,2013,12,23,28.4,Y
70339,2013,12,24,24.7,Y
70339,2013,12,25,21.3,Y
70339,2013,12,26,29.9,Y
70339,2013,12,27,29.3,Y
70339,2013,12,28,32.9,Y
70339,2013,12,29,29.5,Y
70339,2013,12,30,30.3,Y
70339,2013,12,31,30.7,Y
70339,2014,1,1,26,Y
70339,2014,1,2,26.9,Y
70339,2014,1,3,33.9,Y
70339,2014,1,4,26.6,Y
70339,2014,1,5,28,Y
70339,2014,1,6,25.3,Y
70339,2014,1,7,25.9,Y
70339,2014,1,8,24.5,Y
70339,2014,1,9,25.1,Y
70339,2014,1,10,28.7,Y
70339,2014,1,11,31.6,Y
70339,2014,1,12,36.1,Y
70339,2014,1,13,33.5,Y
70339,2014,1,14,37.6,Y
70339,2014,1,15,39.9,Y
70339,2014,1,16,40,Y
70339,2014,1,17,38.9,Y
70339,2014,1,18,39.4,Y
70339,2014,1,19,32.2,Y
70339,2014,1,20,27,Y
70339,2014,1,21,31.8,Y
70339,2014,1,22,26.5,Y
70339,2014,1,23,28.9,Y
70339,2014,1,24,23.2,Y
70339,2014,1,25,24.3,Y
70339,2014,1,26,26.4,Y
70339,2014,1,27,30.8,Y
70339,2014,1,28,34.3,Y
70339,2014,1,29,38.5,Y
70339,2014,1,30,37.5,Y
70339,2014,1,31,37,Y
70339,2014,2,1,38.1,Y
70339,2014,2,2,38.4,Y
70339,2014,2,3,38.4,Y
70339,2014,2,4,21.8,Y
70339,2014,2,5,20.8,Y
70339,2014,2,6,29.9,Y
70339,2014,2,7,34,Y
70339,2014,2,8,36.7,Y
70339,2014,2,9,37.7,Y
70339,2014,2,10,34.7,Y
70339,2014,2,11,35.8,Y
70339,2014,2,12,32.1,Y
70339,2014,2,13,29.4,Y
70339,2014,2,14,27.9,Y
70339,2014,2,15,21.6,Y
70339,2014,2,16,25.3,Y
70339,2014,2,17,26.3,Y
70339,2014,2,18,29.4,Y
70339,2014,2,19,29.4,Y
70339,2014,2,20,20.6,Y
70339,2014,2,21,25.3,Y
70339,2014,2,22,26.9,Y
70339,2014,2,23,25.5,Y
70339,2014,2,24,29.4,Y
70339,2014,2,25,29.6,Y
70339,2014,2,26,26.1,Y
70339,2014,2,27,20.9,Y
70339,2014,2,28,18.3,Y
70339,2014,3,1,20.7,Y
70339,2014,3,2,25.2,Y
70339,2014,3,3,25.5,Y
70339,2014,3,4,26.8,Y
70339,2014,3,5,25.4,Y
70339,2014,3,6,26.2,Y
70339,2014,3,7,28.4,Y
70339,2014,3,8,25.2,Y
70339,2014,3,9,25.7,Y
70339,2014,3,10,28.7,Y
70339,2014,3,11,27.6,Y
70339,2014,3,12,26.5,Y
70339,2014,3,13,23.1,Y
70339,2014,3,14,27.1,Y
70339,2014,3,15,25.1,Y
70339,2014,3,16,18.8,Y
70339,2014,3,17,22.5,Y
70339,2014,3,18,26.2,Y
70339,2014,3,19,27,Y
70339,2014,3,20,27.1,Y
70339,2014,3,21,26.8,Y
70339,2014,3,22,26.1,Y
70339,2014,3,23,24.4,Y
70339,2014,3,24,17.2,Y
70339,2014,3,25,20.3,Y
70339,2014,3,26,17.9,Y
70339,2014,3,27,18.4,Y
70339,2014,3,28,19.2,Y
70339,2014,3,29,22.7,Y
70339,2014,3,30,20.5,Y
70339,2014,3,31,24.2,Y
70339,2014,4,1,24.6,Y
70339,2014,4,2,25.9,Y
70339,2014,4,3,21.1,Y
70339,2014,4,4,15.1,Y
70339,2014,4,5,17,Y
70339,2014,4,6,20.2,Y
70339,2014,4,7,19.5,Y
70339,2014,4,8,20.8,Y
70339,2014,4,9,19.9,Y
70339,2014,4,10,17.6,Y
70339,2014,4,11,20.5,Y
70339,2014,4,12,19.8,Y
70339,2014,4,13,19.2,Y
70339,2014,4,14,19.3,Y
70339,2014,4,15,19.1,Y
70339,2014,4,16,19.6,Y
70339,2014,4,17,20,Y
70339,2014,4,18,20.1,Y
70339,2014,4,19,16.7,Y
70339,2014,4,20,16.8,Y
70339,2014,4,21,17.7,Y
70339,2014,4,22,19.5,Y
70339,2014,4,23,20.8,Y
70339,2014,4,24,20.5,Y
70339,2014,4,25,14.8,Y
70339,2014,4,26,19.6,Y
70339,2014,4,27,15.5,Y
70339,2014,4,28,20.5,Y
70339,2014,4,29,21,Y
70339,2014,4,30,17.1,Y
70339,2014,5,1,15.6,Y
70339,2014,5,2,14,Y
70339,2014,5,3,12.2,Y
70339,2014,5,4,13.7,Y
70339,2014,5,5,15.6,Y
70339,2014,5,6,16.4,Y
70339,2014,5,7,14.5,Y
70339,2014,5,8,15.8,Y
70339,2014,5,9,16.3,Y
70339,2014,5,10,14.1,Y
70339,2014,5,11,19.3,Y
70339,2014,5,12,18.1,Y
70339,2014,5,13,18.2,Y
70339,2014,5,14,18.4,Y
70339,2014,5,15,18.6,Y
70339,2014,5,16,20.4,Y
70339,2014,5,17,19.2,Y
70339,2014,5,18,18.8,Y
70339,2014,5,19,20.2,Y
70339,2014,5,20,17.8,Y
70339,2014,5,21,18.7,Y
70339,2014,5,22,20,Y
70339,2014,5,23,20.4,Y
70339,2014,5,24,17.9,Y
70339,2014,5,25,20,Y
70339,2014,5,26,22,Y
70339,2014,5,27,18.9,Y
70339,2014,5,28,14.9,Y
70339,2014,5,29,16.6,Y
70339,2014,5,30,17.8,Y
70339,2014,5,31,15.4,Y
70339,2014,6,1,12.2,Y
70339,2014,6,2,12.6,Y
70339,2014,6,3,13.3,Y
70339,2014,6,4,13.1,Y
70339,2014,6,5,15.6,Y
70339,2014,6,6,13.2,Y
70339,2014,6,7,15,Y
70339,2014,6,8,12.6,Y
70339,2014,6,9,15,Y
70339,2014,6,10,14.1,Y
70339,2014,6,11,13.5,Y
70339,2014,6,12,13.9,Y
70339,2014,6,13,10.4,Y
70339,2014,6,14,15.8,Y
70339,2014,6,15,14.3,Y
70339,2014,6,16,13.5,Y
70339,2014,6,17,15,Y
70339,2014,6,18,12.4,Y
70339,2014,6,19,11.3,Y
70339,2014,6,20,16,Y
70339,2014,6,21,13.9,Y
70339,2014,6,22,15.5,Y
70339,2014,6,23,10.3,Y
70339,2014,6,24,9,Y
70339,2014,6,25,11.8,Y
70339,2014,6,26,14.4,Y
70339,2014,6,27,12.1,Y
70339,2014,6,28,12,Y
70339,2014,6,29,8.5,Y
70339,2014,6,30,10.4,Y
70339,2014,7,1,12.1,Y
70339,2014,7,2,6.2,Y
70339,2014,7,3,10,Y
70339,2014,7,4,13.1,Y
70339,2014,7,5,11.2,Y
70339,2014,7,6,12.2,Y
70339,2014,7,7,13.5,Y
70339,2014,7,8,11.5,Y
70339,2014,7,9,7.4,Y
70339,2014,7,10,9.8,Y
70339,2014,7,11,11,Y
70339,2014,7,12,10.2,Y
70339,2014,7,13,11.5,Y
70339,2014,7,14,13.3,Y
70339,2014,7,15,9.2,Y
70339,2014,7,16,11.8,Y
70339,2014,7,17,10.6,Y
70339,2014,7,18,12.6,Y
70339,2014,7,19,11.8,Y
70339,2014,7,20,12.3,Y
70339,2014,7,21,12.9,Y
70339,2014,7,22,13.4,Y
70339,2014,7,23,13.5,Y
70339,2014,7,24,10.8,Y
70339,2014,7,25,15.7,Y
70339,2014,7,26,12.7,Y
70339,2014,7,27,14.1,Y
70339,2014,7,28,13.1,Y
70339,2014,7,29,16.4,Y
70339,2014,7,30,14.8,Y
70339,2014,7,31,16.9,Y
70339,2014,8,1,7.9,Y
70339,2014,8,2,10,Y
70339,2014,8,3,11,Y
70339,2014,8,4,13.5,Y
70339,2014,8,5,13.5,Y
70339,2014,8,6,13.7,Y
70339,2014,8,7,14.2,Y
70339,2014,8,8,13.4,Y
70339,2014,8,9,13.2,Y
70339,2014,8,10,14.9,Y
70339,2014,8,11,8.8,Y
70339,2014,8,12,13.2,Y
70339,2014,8,13,12.9,Y
70339,2014,8,14,14.6,Y
70339,2014,8,15,15,Y
70339,2014,8,16,14.1,Y
70339,2014,8,17,9.9,Y
70339,2014,8,18,14,Y
70339,2014,8,19,13.9,Y
70339,2014,8,20,15.3,Y
70339,2014,8,21,13.8,Y
70339,2014,8,22,14.6,Y
70339,2014,8,23,16.5,Y
70339,2014,8,24,17.8,Y
70339,2014,8,25,16.5,Y
70339,2014,8,26,13.5,Y
70339,2014,8,27,15.1,Y
70339,2014,8,28,15.1,Y
70339,2014,8,29,17.3,Y
70339,2014,8,30,17.5,Y
70339,2014,8,31,17.3,Y
70339,2014,9,1,18.4,Y
70339,2014,9,2,12.7,Y
70339,2014,9,3,13.1,Y
70339,2014,9,4,13.8,Y
70339,2014,9,5,14.8,Y
70339,2014,9,6,14.4,Y
70339,2014,9,7,17.3,Y
70339,2014,9,8,17.5,Y
70339,2014,9,9,18.1,Y
70339,2014,9,10,18.4,Y
70339,2014,9,11,16.9,Y
70339,2014,9,12,15.8,Y
70339,2014,9,13,16.8,Y
70339,2014,9,14,18.8,Y
70339,2014,9,15,18.8,Y
70339,2014,9,16,18.3,Y
70339,2014,9,17,15.2,Y
70339,2014,9,18,14.5,Y
70339,2014,9,19,15.8,Y
70339,2014,9,20,18,Y
70339,2014,9,21,18.2,Y
70339,2014,9,22,19.9,Y
70339,2014,9,23,22.2,Y
70339,2014,9,24,19.5,Y
70339,2014,9,25,18.3,Y
70339,2014,9,26,17.6,Y
70339,2014,9,27,18.6,Y
70339,2014,9,28,22.7,Y
70339,2014,9,29,25.4,Y
70339,2014,9,30,24.4,Y
70339,2014,10,1,16.9,Y
70339,2014,10,2,21.3,Y
70339,2014,10,3,21.2,Y
70339,2014,10,4,23.6,Y
70339,2014,10,5,27.8,Y
70339,2014,10,6,28.1,Y
70339,2014,10,7,19.8,Y
70339,2014,10,8,20.5,Y
70339,2014,10,9,20.2,Y
70339,2014,10,10,21.9,Y
70339,2014,10,11,26.6,Y
70339,2014,10,12,27.7,Y
70339,2014,10,13,19.6,Y
70339,2014,10,14,8.5,Y
70339,2014,10,15,15.6,Y
70339,2014,10,16,17.3,Y
70339,2014,10,17,17.2,Y
70339,2014,10,18,20.8,Y
70339,2014,10,19,25.8,Y
70339,2014,10,20,16.9,Y
70339,2014,10,21,17,Y
70339,2014,10,22,25.1,Y
70339,2014,10,23,26.8,Y
70339,2014,10,24,28.9,Y
70339,2014,10,25,31.7,Y
70339,2014,10,26,29.6,Y
70339,2014,10,27,24.4,Y
70339,2014,10,28,20.1,Y
70339,2014,10,29,24.9,Y
70339,2014,10,30,26.8,Y
70339,2014,10,31,31.5,Y
70339,2014,11,1,25.2,Y
70339,2014,11,2,21,Y
70339,2014,11,3,22.2,Y
70339,2014,11,4,25.3,Y
70339,2014,11,5,26.1,Y
70339,2014,11,6,24.3,Y
70339,2014,11,7,27.5,Y
70339,2014,11,8,30.3,Y
70339,2014,11,9,32.6,Y
70339,2014,11,10,29,Y
70339,2014,11,11,26,Y
70339,2014,11,12,27.8,Y
70339,2014,11,13,31,Y
70339,2014,11,14,36,Y
70339,2014,11,15,29,Y
70339,2014,11,16,19,Y
70339,2014,11,17,22.7,Y
70339,2014,11,18,25.6,Y
70339,2014,11,19,27.1,Y
70339,2014,11,20,30.4,Y
70339,2014,11,21,29.3,Y
70339,2014,11,22,31.1,Y
70339,2014,11,23,37.8,Y
70339,2014,11,24,25.6,Y
70339,2014,11,25,24.5,Y
70339,2014,11,26,26.2,Y
70339,2014,11,27,25.3,Y
70339,2014,11,28,26.7,Y
70339,2014,11,29,29,Y
70339,2014,11,30,26.5,Y
70339,2014,12,1,31.6,N
70339,2014,12,2,32,N
70339,2014,12,3,30.4,N
70339,2014,12,4,27.8,N
70339,2014,12,5,27.8,N
70339,2014,12,6,22.3,N
70339,2014,12,7,26.3,N
70339,2014,12,8,28,N
70339,2014,12,9,29.5,N
70339,2014,12,10,30.3,N
70339,2014,12,11,21.2,N
70339,2014,12,12,21.6,N
70339,2014,12,13,22.3,N
70339,2014,12,14,27.6,N
70339,2014,12,15,30.8,N
70339,2014,12,16,32.1,N
70339,2014,12,17,25.7,N
70339,2014,12,18,26.9,N
70339,2014,12,19,25.9,N
70339,2014,12,20,26.7,N
70339,2014,12,21,30.5,N
70339,2014,12,22,32.6,N
70339,2014,12,23,29.1,N
70339,2014,12,24,24.5,N
70339,2014,12,25,26.3,N
70339,2014,12,26,25.3,N
70339,2014,12,27,22.7,N
70339,2014,12,28,27.1,N
70339,2014,12,29,28.4,N
70339,2014,12,30,25,N
70339,2014,12,31,29.4,N
70339,2015,1,1,32.1,Y
70339,2015,1,2,34.1,Y
70339,2015,1,3,33.7,Y
70339,2015,1,4,32.8,Y
70339,2015,1,5,28.9,Y
70339,2015,1,6,27.2,Y
70339,2015,1,7,30,Y
70339,2015,1,8,33.4,Y
70339,2015,1,9,31.2,Y
70339,2015,1,10,26.6,Y
70339,2015,1,11,22.2,Y
70339,2015,1,12,22.9,Y
70339,2015,1,13,23.5,Y
70339,2015,1,14,25.7,Y
70339,2015,1,15,27.4,Y
70339,2015,1,16,25.9,Y
70339,2015,1,17,26.9,Y
70339,2015,1,18,28,Y
70339,2015,1,19,23.1,Y
70339,2015,1,20,24,Y
70339,2015,1,21,26.6,Y
70339,2015,1,22,28.9,Y
70339,2015,1,23,32,Y
70339,2015,1,24,30.7,Y
70339,2015,1,25,28.5,Y
70339,2015,1,26,22.2,Y
70339,2015,1,27,17.8,Y
70339,2015,1,28,23.8,Y
70339,2015,1,29,21.1,Y
70339,2015,1,30,20.2,Y
70339,2015,1,31,23.2,Y
70339,2015,2,1,23.9,Y
70339,2015,2,2,23.4,Y
70339,2015,2,3,25.1,Y
70339,2015,2,4,22.2,Y
70339,2015,2,5,24.8,Y
70339,2015,2,6,27.8,Y
70339,2015,2,7,29.8,Y
70339,2015,2,8,33.9,Y
70339,2015,2,9,22.6,Y
70339,2015,2,10,28.9,Y
70339,2015,2,11,29.3,Y
70339,2015,2,12,25.5,Y
70339,2015,2,13,26.9,Y
70339,2015,2,14,22.8,Y
70339,2015,2,15,26.6,Y
70339,2015,2,16,30.6,Y
70339,2015,2,17,31.2,Y
70339,2015,2,18,28.1,Y
70339,2015,2,19,28.5,Y
70339,2015,2,20,29.7,Y
70339,2015,2,21,27.4,Y
70339,2015,2,22,28.2,Y
70339,2015,2,23,31.6,Y
70339,2015,2,24,24.3,Y
70339,2015,2,25,20.3,Y
70339,2015,2,26,26,Y
70339,2015,2,27,28.3,Y
70339,2015,2,28,30.9,Y
70339,2015,3,1,28.4,Y
70339,2015,3,2,25.5,Y
70339,2015,3,3,27.8,Y
70339,2015,3,4,29.4,Y
70339,2015,3,5,23.6,Y
70339,2015,3,6,24.7,Y
70339,2015,3,7,26.6,Y
70339,2015,3,8,29.4,Y
70339,2015,3,9,28.6,Y
70339,2015,3,10,28,Y
70339,2015,3,11,30.5,Y
70339,2015,3,12,29.3,Y
70339,2015,3,13,20,Y
70339,2015,3,14,26.7,Y
70339,2015,3,15,24.2,Y
70339,2015,3,16,23.6,Y
70339,2015,3,17,24.8,Y
70339,2015,3,18,28.7,Y
70339,2015,3,19,31.5,Y
70339,2015,3,20,31.1,Y
70339,2015,3,21,21.2,Y
70339,2015,3,22,22.5,Y
70339,2015,3,23,29.2,Y
70339,2015,3,24,22.9,Y
70339,2015,3,25,21.8,Y
70339,2015,3,26,19.9,Y
70339,2015,3,27,20.4,Y
70339,2015,3,28,22,Y
70339,2015,3,29,23.6,Y
70339,2015,3,30,21.6,Y
70339,2015,3,31,25,Y
70339,2015,4,1,25.6,Y
70339,2015,4,2,24.9,Y
70339,2015,4,3,16,Y
70339,2015,4,4,16,Y
70339,2015,4,5,20.8,Y
70339,2015,4,6,18.5,Y
70339,2015,4,7,15.5,Y
70339,2015,4,8,14.9,Y
70339,2015,4,9,18.4,Y
70339,2015,4,10,19.4,Y
70339,2015,4,11,21.4,Y
70339,2015,4,12,21.3,Y
70339,2015,4,13,20,Y
70339,2015,4,14,19.9,Y
70339,2015,4,15,19.7,Y
70339,2015,4,16,26.4,Y
70339,2015,4,17,17.4,Y
70339,2015,4,18,21.8,Y
70339,2015,4,19,15.4,Y
70339,2015,4,20,12.7,Y
70339,2015,4,21,13.5,Y
70339,2015,4,22,17.5,Y
70339,2015,4,23,23,Y
70339,2015,4,24,17.7,Y
70339,2015,4,25,16.3,Y
70339,2015,4,26,17.3,Y
70339,2015,4,27,16.1,Y
70339,2015,4,28,16.2,Y
70339,2015,4,29,16.5,Y
70339,2015,4,30,16,Y
70339,2015,5,1,16.8,Y
70339,2015,5,2,19.9,Y
70339,2015,5,3,22.8,Y
70339,2015,5,4,21.2,Y
70339,2015,5,5,20.4,Y
70339,2015,5,6,14.7,Y
70339,2015,5,7,14,Y
70339,2015,5,8,16.5,Y
70339,2015,5,9,15.5,Y
70339,2015,5,10,13.1,Y
70339,2015,5,11,16.1,Y
70339,2015,5,12,14.2,Y
70339,2015,5,13,11.4,Y
70339,2015,5,14,14.5,Y
70339,2015,5,15,16.7,Y
70339,2015,5,16,17.1,Y
70339,2015,5,17,18,Y
70339,2015,5,18,17.4,Y
70339,2015,5,19,13.9,Y
70339,2015,5,20,18.4,Y
70339,2015,5,21,15.6,Y
70339,2015,5,22,13.2,Y
70339,2015,5,23,15.1,Y
70339,2015,5,24,15.3,Y
70339,2015,5,25,13.3,Y
70339,2015,5,26,14.3,Y
70339,2015,5,27,16.2,Y
70339,2015,5,28,14.3,Y
70339,2015,5,29,16.8,Y
70339,2015,5,30,14.3,Y
70339,2015,5,31,14,Y
70339,2015,6,1,10.2,Y
70339,2015,6,2,11.1,Y
70339,2015,6,3,12.6,Y
70339,2015,6,4,11.1,Y
70339,2015,6,5,13.1,Y
70339,2015,6,6,13.1,Y
70339,2015,6,7,16.1,Y
70339,2015,6,8,14.9,Y
70339,2015,6,9,15,Y
70339,2015,6,10,12.8,Y
70339,2015,6,11,14.7,Y
70339,2015,6,12,17.1,Y
70339,2015,6,13,15.2,Y
70339,2015,6,14,16.3,Y
70339,2015,6,15,15.5,Y
70339,2015,6,16,11.9,Y
70339,2015,6,17,12.3,Y
70339,2015,6,18,11.2,Y
70339,2015,6,19,10.4,Y
70339,2015,6,20,11.8,Y
70339,2015,6,21,12.5,Y
70339,2015,6,22,12.6,Y
70339,2015,6,23,13.1,Y
70339,2015,6,24,14.8,Y
70339,2015,6,25,16.2,Y
70339,2015,6,26,14.4,Y
70339,2015,6,27,10.3,Y
70339,2015,6,28,12.2,Y
70339,2015,6,29,14.3,Y
70339,2015,6,30,11,Y
70339,2015,7,1,9.9,Y
70339,2015,7,2,10.5,Y
70339,2015,7,3,10,Y
70339,2015,7,4,8.8,Y
70339,2015,7,5,4.1,Y
70339,2015,7,6,10.8,Y
70339,2015,7,7,12.2,Y
70339,2015,7,8,12.5,Y
70339,2015,7,9,13.4,Y
70339,2015,7,10,9.8,Y
70339,2015,7,11,10.9,Y
70339,2015,7,12,8.6,Y
70339,2015,7,13,13.2,Y
70339,2015,7,14,9.8,Y
70339,2015,7,15,7,Y
70339,2015,7,16,9.2,Y
70339,2015,7,17,10.6,Y
70339,2015,7,18,9.7,Y
70339,2015,7,19,12.7,Y
70339,2015,7,20,13.2,Y
70339,2015,7,21,14.2,Y
70339,2015,7,22,10.6,Y
70339,2015,7,23,11.1,Y
70339,2015,7,24,10.2,Y
70339,2015,7,25,11.4,Y
70339,2015,7,26,11.1,Y
70339,2015,7,27,10.4,Y
70339,2015,7,28,12.9,Y
70339,2015,7,29,12.6,Y
70339,2015,7,30,12.5,Y
70339,2015,7,31,14.9,Y
70339,2015,8,1,15.3,Y
70339,2015,8,2,12.8,Y
70339,2015,8,3,11.5,Y
70339,2015,8,4,8.8,Y
70339,2015,8,5,9.8,Y
70339,2015,8,6,12.8,Y
70339,2015,8,7,12.8,Y
70339,2015,8,8,13.3,Y
70339,2015,8,9,12.8,Y
70339,2015,8,10,13.8,Y
70339,2015,8,11,13.4,Y
70339,2015,8,12,6.3,Y
70339,2015,8,13,13.1,Y
70339,2015,8,14,15.5,Y
70339,2015,8,15,15.1,Y
70339,2015,8,16,16.6,Y
70339,2015,8,17,12.3,Y
70339,2015,8,18,11.9,Y
70339,2015,8,19,12.5,Y
70339,2015,8,20,15.4,Y
70339,2015,8,21,17,Y
70339,2015,8,22,20.8,Y
70339,2015,8,23,15.8,Y
70339,2015,8,24,11.1,Y
70339,2015,8,25,10,Y
70339,2015,8,26,14.2,Y
70339,2015,8,27,14.8,Y
70339,2015,8,28,14.1,Y
70339,2015,8,29,14,Y
70339,2015,8,30,13.3,Y
70339,2015,8,31,15,Y
70339,2015,9,1,14,Y
70339,2015,9,2,16.4,Y
70339,2015,9,3,12.5,Y
70339,2015,9,4,16.3,Y
70339,2015,9,5,16.9,Y
70339,2015,9,6,14.7,Y
70339,2015,9,7,13.7,Y
70339,2015,9,8,13.9,Y
70339,2015,9,9,16,Y
70339,2015,9,10,16.7,Y
70339,2015,9,11,19.4,Y
70339,2015,9,12,21.6,Y
70339,2015,9,13,21.5,Y
70339,2015,9,14,22.1,Y
70339,2015,9,15,18.4,Y
70339,2015,9,16,17.2,Y
70339,2015,9,17,17.6,Y
70339,2015,9,18,16.4,Y
70339,2015,9,19,15.5,Y
70339,2015,9,20,19,Y
70339,2015,9,21,20.7,Y
70339,2015,9,22,13.8,Y
70339,2015,9,23,12.5,Y
70339,2015,9,24,13.1,Y
70339,2015,9,25,15.1,Y
70339,2015,9,26,17.6,Y
70339,2015,9,27,19.6,Y
70339,2015,9,28,20.3,Y
70339,2015,9,29,21.9,Y
70339,2015,9,30,21,Y
70339,2015,10,1,23.3,Y
70339,2015,10,2,24.8,Y
70339,2015,10,3,27.5,Y
70339,2015,10,4,28.5,Y
70339,2015,10,5,32.7,Y
70339,2015,10,6,31.5,Y
70339,2015,10,7,17.9,Y
70339,2015,10,8,,
70339,2015,10,9,26,N
70339,2015,10,10,27,Y
70339,2015,10,11,23,Y
70339,2015,10,12,25.2,Y
70339,2015,10,13,20.5,Y
70339,2015,10,14,26,Y
70339,2015,10,15,28.6,Y
70339,2015,10,16,30,Y
70339,2015,10,17,27.3,Y
70339,2015,10,18,21.3,Y
70339,2015,10,19,28.1,Y
70339,2015,10,20,29.1,Y
70339,2015,10,21,23.8,Y
70339,2015,10,22,19.7,Y
